Linux 5.19.0-43-generic (lsl-PC) 	06/10/2023 	_x86_64_	(16 CPU)

12:39:07 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:35 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
12:40:35 AM       7      1.00      0.00      1.00      0.00      0.00     98.00
12:40:35 AM       8      6.00      0.00      1.00      0.00      0.00     93.00
12:40:35 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
12:40:35 AM      10      1.00      0.00      0.00      0.00      0.00     99.00
12:40:35 AM      11      2.02      0.00      1.01      0.00      0.00     96.97
12:40:35 AM      12      1.98      0.00      0.99      0.00      0.00     97.03
12:40:35 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
12:40:35 AM      14      3.96      0.00      0.99      0.00      0.00     95.05
12:40:35 AM      15      0.00      0.00      1.00      0.00      0.00     99.00

12:40:35 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:36 AM     all      3.26      0.00      1.00      0.00      0.00     95.74
12:40:36 AM       0      2.00      0.00      0.00      0.00      0.00     98.00
12:40:36 AM       1      2.02      0.00      2.02      0.00      0.00     95.96
12:40:36 AM       2      7.00      0.00      1.00      0.00      0.00     92.00
12:40:36 AM       3      1.98      0.00      1.98      0.00      0.00     96.04
12:40:36 AM       4      5.94      0.00      0.00      0.00      0.00     94.06
12:40:36 AM       5      4.00      0.00      1.00      0.00      0.00     95.00
12:40:36 AM       6      3.00      0.00      1.00      0.00      0.00     96.00
12:40:36 AM       7      2.00      0.00      2.00      0.00      0.00     96.00
12:40:36 AM       8      3.06      0.00      1.02      0.00      0.00     95.92
12:40:36 AM       9      3.00      0.00      0.00      0.00      0.00     97.00
12:40:36 AM      10      5.05      0.00      2.02      0.00      0.00     92.93
12:40:36 AM      11      3.00      0.00      1.00      0.00      0.00     96.00
12:40:36 AM      12      3.00      0.00      0.00      0.00      0.00     97.00
12:40:36 AM      13      2.02      0.00      0.00      0.00      0.00     97.98
12:40:36 AM      14      2.02      0.00      1.01      0.00      0.00     96.97
12:40:36 AM      15      2.97      0.00      1.98      0.00      0.00     95.05

12:40:36 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:37 AM     all      1.63      0.00      0.56      0.00      0.00     97.81
12:40:37 AM       0      1.00      0.00      0.00      0.00      0.00     99.00
12:40:37 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
12:40:37 AM       2      5.94      0.00      1.98      0.00      0.00     92.08
12:40:37 AM       3      3.00      0.00      1.00      0.00      0.00     96.00
12:40:37 AM       4      0.00      0.00      1.00      0.00      0.00     99.00
12:40:37 AM       5      3.06      0.00      1.02      0.00      0.00     95.92
12:40:37 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
12:40:37 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
12:40:37 AM       8      1.00      0.00      1.00      0.00      0.00     98.00
12:40:37 AM       9      1.01      0.00      0.00      0.00      0.00     98.99
12:40:37 AM      10      4.95      0.00      0.99      0.00      0.00     94.06
12:40:37 AM      11      0.99      0.00      0.99      0.00      0.00     98.02
12:40:37 AM      12      2.00      0.00      0.00      0.00      0.00     98.00
12:40:37 AM      13      1.00      0.00      1.00      0.00      0.00     98.00
12:40:37 AM      14      1.00      0.00      0.00      0.00      0.00     99.00
12:40:37 AM      15      1.01      0.00      0.00      0.00      0.00     98.99

12:40:37 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:38 AM     all      1.19      0.00      0.75      0.00      0.00     98.06
12:40:38 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
12:40:38 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
12:40:38 AM       2      5.00      0.00      2.00      0.00      0.00     93.00
12:40:38 AM       3      3.00      0.00      2.00      0.00      0.00     95.00
12:40:38 AM       4      1.00      0.00      0.00      0.00      0.00     99.00
12:40:38 AM       5      1.00      0.00      1.00      0.00      0.00     98.00
12:40:38 AM       6      6.00      0.00      1.00      0.00      0.00     93.00
12:40:38 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
12:40:38 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
12:40:38 AM       9      1.00      0.00      1.00      0.00      0.00     98.00
12:40:38 AM      10      1.01      0.00      1.01      0.00      0.00     97.98
12:40:38 AM      11      0.99      0.00      0.99      0.00      0.00     98.02
12:40:38 AM      12      0.00      0.00      2.00      0.00      0.00     98.00
12:40:38 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
12:40:38 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
12:40:38 AM      15      0.00      0.00      1.00      0.00      0.00     99.00

12:40:38 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:39 AM     all      2.76      0.00      1.00      0.00      0.00     96.24
12:40:39 AM       0      0.00      0.00      1.01      0.00      0.00     98.99
12:40:39 AM       1      1.98      0.00      0.99      0.00      0.00     97.03
12:40:39 AM       2      5.05      0.00      1.01      0.00      0.00     93.94
12:40:39 AM       3      5.00      0.00      1.00      0.00      0.00     94.00
12:40:39 AM       4      4.95      0.00      2.97      0.00      0.00     92.08
12:40:39 AM       5      3.06      0.00      2.04      0.00      0.00     94.90
12:40:39 AM       6      8.08      0.00      1.01      0.00      0.00     90.91
12:40:39 AM       7      1.00      0.00      1.00      0.00      0.00     98.00
12:40:39 AM       8      4.04      0.00      0.00      0.00      0.00     95.96
12:40:39 AM       9      0.00      0.00      0.99      0.00      0.00     99.01
12:40:39 AM      10      5.94      0.00      0.99      0.00      0.00     93.07
12:40:39 AM      11      1.01      0.00      1.01      0.00      0.00     97.98
12:40:39 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
12:40:39 AM      13      1.01      0.00      0.00      0.00      0.00     98.99
12:40:39 AM      14      1.00      0.00      1.00      0.00      0.00     98.00
12:40:39 AM      15      2.00      0.00      1.00      0.00      0.00     97.00

12:40:39 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:40 AM     all      1.13      0.00      0.25      0.00      0.00     98.62
12:40:40 AM       0      0.99      0.00      0.00      0.00      0.00     99.01
12:40:40 AM       1      1.00      0.00      0.00      0.00      0.00     99.00
12:40:40 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
12:40:40 AM       3      2.04      0.00      0.00      0.00      0.00     97.96
12:40:40 AM       4      6.00      0.00      0.00      0.00      0.00     94.00
12:40:40 AM       5      0.00      0.00      1.01      0.00      0.00     98.99
12:40:40 AM       6      4.12      0.00      1.03      0.00      0.00     94.85
12:40:40 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
12:40:40 AM       8      1.01      0.00      0.00      0.00      0.00     98.99
12:40:40 AM       9      1.00      0.00      0.00      0.00      0.00     99.00
12:40:40 AM      10      1.01      0.00      1.01      0.00      0.00     97.98
12:40:40 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
12:40:40 AM      12      1.00      0.00      0.00      0.00      0.00     99.00
12:40:40 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
12:40:40 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
12:40:40 AM      15      0.00      0.00      1.01      0.00      0.00     98.99

12:40:40 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:41 AM     all      1.44      0.00      0.50      0.00      0.00     98.05
12:40:41 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
12:40:41 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
12:40:41 AM       2      1.00      0.00      0.00      0.00      0.00     99.00
12:40:41 AM       3      2.02      0.00      1.01      0.00      0.00     96.97
12:40:41 AM       4      6.00      0.00      2.00      0.00      0.00     92.00
12:40:41 AM       5      1.00      0.00      1.00      0.00      0.00     98.00
12:40:41 AM       6      5.10      0.00      1.02      0.00      0.00     93.88
12:40:41 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
12:40:41 AM       8      3.03      0.00      1.01      0.00      0.00     95.96
12:40:41 AM       9      0.99      0.00      0.00      0.00      0.00     99.01
12:40:41 AM      10      1.96      0.00      0.98      0.00      0.00     97.06
12:40:41 AM      11      1.00      0.00      0.00      0.00      0.00     99.00
12:40:41 AM      12      1.00      0.00      1.00      0.00      0.00     98.00
12:40:41 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
12:40:41 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
12:40:41 AM      15      0.00      0.00      0.00      0.00      0.00    100.00

12:40:41 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:42 AM     all      1.50      0.00      0.31      0.00      0.00     98.18
12:40:42 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
12:40:42 AM       1      1.01      0.00      1.01      0.00      0.00     97.98
12:40:42 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
12:40:42 AM       3      1.00      0.00      0.00      0.00      0.00     99.00
12:40:42 AM       4      6.86      0.00      1.96      0.00      0.00     91.18
12:40:42 AM       5      1.02      0.00      1.02      0.00      0.00     97.96
12:40:42 AM       6      7.00      0.00      0.00      0.00      0.00     93.00
12:40:42 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
12:40:42 AM       8      1.98      0.00      0.99      0.00      0.00     97.03
12:40:42 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
12:40:42 AM      10      2.02      0.00      0.00      0.00      0.00     97.98
12:40:42 AM      11      1.00      0.00      0.00      0.00      0.00     99.00
12:40:42 AM      12      0.99      0.00      0.00      0.00      0.00     99.01
12:40:42 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
12:40:42 AM      14      1.00      0.00      0.00      0.00      0.00     99.00
12:40:42 AM      15      0.00      0.00      0.00      0.00      0.00    100.00

12:40:42 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:43 AM     all      1.75      0.00      0.56      0.12      0.00     97.56
12:40:43 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
12:40:43 AM       1      1.00      0.00      0.00      0.00      0.00     99.00
12:40:43 AM       2      0.98      0.00      0.98      0.00      0.00     98.04
12:40:43 AM       3      0.00      0.00      1.01      0.00      0.00     98.99
12:40:43 AM       4      3.96      0.00      1.98      0.00      0.00     94.06
12:40:43 AM       5     10.78      0.00      2.94      0.00      0.00     86.27
12:40:43 AM       6      1.02      0.00      0.00      0.00      0.00     98.98
12:40:43 AM       7      1.00      0.00      0.00      0.00      0.00     99.00
12:40:43 AM       8      4.00      0.00      1.00      2.00      0.00     93.00
12:40:43 AM       9      1.00      0.00      0.00      0.00      0.00     99.00
12:40:43 AM      10      1.01      0.00      0.00      0.00      0.00     98.99
12:40:43 AM      11      0.00      0.00      1.00      0.00      0.00     99.00
12:40:43 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
12:40:43 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
12:40:43 AM      14      0.99      0.00      0.00      0.00      0.00     99.01
12:40:43 AM      15      1.98      0.00      0.00      0.00      0.00     98.02

12:40:43 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:44 AM     all      5.14      0.00      1.69      0.13      0.00     93.04
12:40:44 AM       0      2.00      0.00      3.00      0.00      0.00     95.00
12:40:44 AM       1      2.02      0.00      0.00      0.00      0.00     97.98
12:40:44 AM       2      2.04      0.00      0.00      0.00      0.00     97.96
12:40:44 AM       3      3.00      0.00      0.00      0.00      0.00     97.00
12:40:44 AM       4      5.10      0.00      2.04      0.00      0.00     92.86
12:40:44 AM       5      5.94      0.00      3.96      0.00      0.00     90.10
12:40:44 AM       6      4.00      0.00      2.00      0.00      0.00     94.00
12:40:44 AM       7      9.00      0.00      6.00      0.00      0.00     85.00
12:40:44 AM       8     11.00      0.00      0.00      0.00      0.00     89.00
12:40:44 AM       9      9.90      0.00      0.99      0.00      0.00     89.11
12:40:44 AM      10     10.00      0.00      2.00      0.00      0.00     88.00
12:40:44 AM      11      2.02      0.00      1.01      0.00      0.00     96.97
12:40:44 AM      12      4.00      0.00      2.00      0.00      0.00     94.00
12:40:44 AM      13      4.00      0.00      2.00      0.00      0.00     94.00
12:40:44 AM      14      4.08      0.00      1.02      0.00      0.00     94.90
12:40:44 AM      15      4.00      0.00      1.00      2.00      0.00     93.00

12:40:44 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:45 AM     all      1.51      0.00      0.38      0.00      0.00     98.11
12:40:45 AM       0      1.01      0.00      0.00      0.00      0.00     98.99
12:40:45 AM       1      0.00      0.00      1.01      0.00      0.00     98.99
12:40:45 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
12:40:45 AM       3      1.00      0.00      0.00      0.00      0.00     99.00
12:40:45 AM       4      0.00      0.00      1.01      0.00      0.00     98.99
12:40:45 AM       5      0.00      0.00      1.01      0.00      0.00     98.99
12:40:45 AM       6      1.01      0.00      1.01      0.00      0.00     97.98
12:40:45 AM       7      5.00      0.00      2.00      0.00      0.00     93.00
12:40:45 AM       8      1.00      0.00      0.00      0.00      0.00     99.00
12:40:45 AM       9      6.00      0.00      0.00      0.00      0.00     94.00
12:40:45 AM      10      4.00      0.00      0.00      0.00      0.00     96.00
12:40:45 AM      11      1.00      0.00      0.00      0.00      0.00     99.00
12:40:45 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
12:40:45 AM      13      1.98      0.00      0.00      0.00      0.00     98.02
12:40:45 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
12:40:45 AM      15      2.06      0.00      0.00      0.00      0.00     97.94

12:40:45 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:46 AM     all      2.51      0.00      0.63      0.00      0.00     96.87
12:40:46 AM       0      1.00      0.00      0.00      0.00      0.00     99.00
12:40:46 AM       1      2.00      0.00      0.00      0.00      0.00     98.00
12:40:46 AM       2      2.94      0.00      0.98      0.00      0.00     96.08
12:40:46 AM       3      1.00      0.00      0.00      0.00      0.00     99.00
12:40:46 AM       4      2.02      0.00      0.00      0.00      0.00     97.98
12:40:46 AM       5      2.97      0.00      1.98      0.00      0.00     95.05
12:40:46 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
12:40:46 AM       7      7.00      0.00      4.00      0.00      0.00     89.00
12:40:46 AM       8      4.04      0.00      0.00      0.00      0.00     95.96
12:40:46 AM       9      3.03      0.00      1.01      0.00      0.00     95.96
12:40:46 AM      10      1.00      0.00      0.00      0.00      0.00     99.00
12:40:46 AM      11      1.00      0.00      0.00      0.00      0.00     99.00
12:40:46 AM      12      2.00      0.00      0.00      0.00      0.00     98.00
12:40:46 AM      13      0.00      0.00      1.01      0.00      0.00     98.99
12:40:46 AM      14      4.04      0.00      1.01      0.00      0.00     94.95
12:40:46 AM      15      6.00      0.00      0.00      0.00      0.00     94.00

12:40:46 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:47 AM     all      1.94      0.00      0.38      0.00      0.00     97.68
12:40:47 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
12:40:47 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
12:40:47 AM       2      0.00      0.00      1.01      0.00      0.00     98.99
12:40:47 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
12:40:47 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
12:40:47 AM       5      1.02      0.00      0.00      0.00      0.00     98.98
12:40:47 AM       6      2.00      0.00      0.00      0.00      0.00     98.00
12:40:47 AM       7      6.00      0.00      0.00      0.00      0.00     94.00
12:40:47 AM       8      8.82      0.00      0.98      0.00      0.00     90.20
12:40:47 AM       9      2.97      0.00      0.99      0.00      0.00     96.04
12:40:47 AM      10      1.00      0.00      0.00      0.00      0.00     99.00
12:40:47 AM      11      0.00      0.00      1.00      0.00      0.00     99.00
12:40:47 AM      12      1.00      0.00      0.00      0.00      0.00     99.00
12:40:47 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
12:40:47 AM      14      3.92      0.00      0.98      0.00      0.00     95.10
12:40:47 AM      15      4.00      0.00      1.00      0.00      0.00     95.00

12:40:47 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:48 AM     all      1.69      0.00      0.25      0.00      0.00     98.05
12:40:48 AM       0      2.00      0.00      0.00      0.00      0.00     98.00
12:40:48 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
12:40:48 AM       2      4.90      0.00      0.00      0.00      0.00     95.10
12:40:48 AM       3      1.00      0.00      0.00      0.00      0.00     99.00
12:40:48 AM       4      2.00      0.00      1.00      0.00      0.00     97.00
12:40:48 AM       5      0.00      0.00      1.01      0.00      0.00     98.99
12:40:48 AM       6      1.01      0.00      1.01      0.00      0.00     97.98
12:40:48 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
12:40:48 AM       8      6.00      0.00      0.00      0.00      0.00     94.00
12:40:48 AM       9      6.06      0.00      0.00      0.00      0.00     93.94
12:40:48 AM      10      1.00      0.00      0.00      0.00      0.00     99.00
12:40:48 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
12:40:48 AM      12      2.04      0.00      0.00      0.00      0.00     97.96
12:40:48 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
12:40:48 AM      14      0.00      0.00      1.00      0.00      0.00     99.00
12:40:48 AM      15      1.00      0.00      0.00      0.00      0.00     99.00

12:40:48 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:49 AM     all      3.82      0.00      0.69      0.06      0.00     95.43
12:40:49 AM       0      8.00      0.00      1.00      0.00      0.00     91.00
12:40:49 AM       1      2.94      0.00      1.96      0.00      0.00     95.10
12:40:49 AM       2      5.10      0.00      0.00      0.00      0.00     94.90
12:40:49 AM       3      3.00      0.00      1.00      0.00      0.00     96.00
12:40:49 AM       4      4.04      0.00      0.00      0.00      0.00     95.96
12:40:49 AM       5      2.00      0.00      1.00      1.00      0.00     96.00
12:40:49 AM       6      5.05      0.00      0.00      0.00      0.00     94.95
12:40:49 AM       7      2.02      0.00      1.01      0.00      0.00     96.97
12:40:49 AM       8      4.95      0.00      0.99      0.00      0.00     94.06
12:40:49 AM       9      4.95      0.00      0.99      0.00      0.00     94.06
12:40:49 AM      10      7.92      0.00      0.00      0.00      0.00     92.08
12:40:49 AM      11      3.03      0.00      1.01      0.00      0.00     95.96
12:40:49 AM      12      0.00      0.00      1.00      0.00      0.00     99.00
12:40:49 AM      13      1.98      0.00      0.99      0.00      0.00     97.03
12:40:49 AM      14      2.00      0.00      0.00      0.00      0.00     98.00
12:40:49 AM      15      4.08      0.00      0.00      0.00      0.00     95.92

12:40:49 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:50 AM     all      1.69      0.00      0.44      0.00      0.00     97.87
12:40:50 AM       0      6.86      0.00      1.96      0.00      0.00     91.18
12:40:50 AM       1      3.00      0.00      1.00      0.00      0.00     96.00
12:40:50 AM       2      0.98      0.00      0.98      0.00      0.00     98.04
12:40:50 AM       3      1.00      0.00      0.00      0.00      0.00     99.00
12:40:50 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
12:40:50 AM       5      2.04      0.00      0.00      0.00      0.00     97.96
12:40:50 AM       6      2.02      0.00      0.00      0.00      0.00     97.98
12:40:50 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
12:40:50 AM       8      2.00      0.00      0.00      0.00      0.00     98.00
12:40:50 AM       9      1.00      0.00      1.00      0.00      0.00     98.00
12:40:50 AM      10      1.00      0.00      0.00      0.00      0.00     99.00
12:40:50 AM      11      1.01      0.00      0.00      0.00      0.00     98.99
12:40:50 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
12:40:50 AM      13      4.04      0.00      0.00      0.00      0.00     95.96
12:40:50 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
12:40:50 AM      15      1.98      0.00      1.98      0.00      0.00     96.04

12:40:50 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:51 AM     all      1.25      0.00      0.56      0.00      0.00     98.18
12:40:51 AM       0      3.06      0.00      3.06      0.00      0.00     93.88
12:40:51 AM       1      1.01      0.00      0.00      0.00      0.00     98.99
12:40:51 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
12:40:51 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
12:40:51 AM       4      0.99      0.00      0.00      0.00      0.00     99.01
12:40:51 AM       5      1.96      0.00      1.96      0.00      0.00     96.08
12:40:51 AM       6      1.98      0.00      1.98      0.00      0.00     96.04
12:40:51 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
12:40:51 AM       8      3.00      0.00      0.00      0.00      0.00     97.00
12:40:51 AM       9      1.98      0.00      0.00      0.00      0.00     98.02
12:40:51 AM      10      3.00      0.00      1.00      0.00      0.00     96.00
12:40:51 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
12:40:51 AM      12      0.00      0.00      1.01      0.00      0.00     98.99
12:40:51 AM      13      3.03      0.00      0.00      0.00      0.00     96.97
12:40:51 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
12:40:51 AM      15      0.00      0.00      0.00      0.00      0.00    100.00

12:40:51 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:52 AM     all      3.85      0.00      0.88      0.19      0.00     95.08
12:40:52 AM       0      6.93      0.00      1.98      0.00      0.00     91.09
12:40:52 AM       1      4.04      0.00      0.00      1.01      0.00     94.95
12:40:52 AM       2      3.03      0.00      0.00      0.00      0.00     96.97
12:40:52 AM       3      2.00      0.00      1.00      0.00      0.00     97.00
12:40:52 AM       4      2.02      0.00      0.00      0.00      0.00     97.98
12:40:52 AM       5      3.06      0.00      0.00      0.00      0.00     96.94
12:40:52 AM       6      4.04      0.00      1.01      0.00      0.00     94.95
12:40:52 AM       7      2.04      0.00      1.02      0.00      0.00     96.94
12:40:52 AM       8      7.22      0.00      3.09      0.00      0.00     89.69
12:40:52 AM       9      2.04      0.00      1.02      0.00      0.00     96.94
12:40:52 AM      10      2.00      0.00      1.00      0.00      0.00     97.00
12:40:52 AM      11      4.08      0.00      1.02      0.00      0.00     94.90
12:40:52 AM      12      2.02      0.00      1.01      0.00      0.00     96.97
12:40:52 AM      13      8.91      0.00      0.99      0.00      0.00     90.10
12:40:52 AM      14      6.00      0.00      0.00      0.00      0.00     94.00
12:40:52 AM      15      2.02      0.00      1.01      2.02      0.00     94.95

12:40:52 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:53 AM     all      1.76      0.00      0.50      0.00      0.00     97.74
12:40:53 AM       0      0.00      0.00      1.01      0.00      0.00     98.99
12:40:53 AM       1      1.98      0.00      0.00      0.00      0.00     98.02
12:40:53 AM       2      1.01      0.00      1.01      0.00      0.00     97.98
12:40:53 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
12:40:53 AM       4      1.00      0.00      0.00      0.00      0.00     99.00
12:40:53 AM       5      7.00      0.00      2.00      0.00      0.00     91.00
12:40:53 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
12:40:53 AM       7      3.92      0.00      2.94      0.00      0.00     93.14
12:40:53 AM       8      1.00      0.00      0.00      0.00      0.00     99.00
12:40:53 AM       9      1.00      0.00      1.00      0.00      0.00     98.00
12:40:53 AM      10      1.00      0.00      0.00      0.00      0.00     99.00
12:40:53 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
12:40:53 AM      12      0.99      0.00      0.00      0.00      0.00     99.01
12:40:53 AM      13      6.00      0.00      0.00      0.00      0.00     94.00
12:40:53 AM      14      2.02      0.00      0.00      0.00      0.00     97.98
12:40:53 AM      15      1.00      0.00      0.00      0.00      0.00     99.00

12:40:53 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:54 AM     all      1.70      0.00      0.50      0.00      0.00     97.79
12:40:54 AM       0      1.01      0.00      0.00      0.00      0.00     98.99
12:40:54 AM       1      3.00      0.00      0.00      0.00      0.00     97.00
12:40:54 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
12:40:54 AM       3      1.00      0.00      0.00      0.00      0.00     99.00
12:40:54 AM       4      0.00      0.00      1.01      0.00      0.00     98.99
12:40:54 AM       5      2.02      0.00      2.02      0.00      0.00     95.96
12:40:54 AM       6      1.00      0.00      0.00      0.00      0.00     99.00
12:40:54 AM       7      0.00      0.00      1.01      0.00      0.00     98.99
12:40:54 AM       8      1.00      0.00      0.00      0.00      0.00     99.00
12:40:54 AM       9      5.05      0.00      1.01      0.00      0.00     93.94
12:40:54 AM      10      2.04      0.00      1.02      0.00      0.00     96.94
12:40:54 AM      11      1.01      0.00      1.01      0.00      0.00     97.98
12:40:54 AM      12      2.02      0.00      0.00      0.00      0.00     97.98
12:40:54 AM      13      6.06      0.00      0.00      0.00      0.00     93.94
12:40:54 AM      14      0.00      0.00      1.01      0.00      0.00     98.99
12:40:54 AM      15      2.00      0.00      0.00      0.00      0.00     98.00

12:40:54 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:55 AM     all      1.26      0.00      0.31      0.00      0.00     98.43
12:40:55 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
12:40:55 AM       1      1.00      0.00      0.00      0.00      0.00     99.00
12:40:55 AM       2      0.00      0.00      1.01      0.00      0.00     98.99
12:40:55 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
12:40:55 AM       4      1.02      0.00      0.00      0.00      0.00     98.98
12:40:55 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
12:40:55 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
12:40:55 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
12:40:55 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
12:40:55 AM       9      0.99      0.00      0.99      0.00      0.00     98.02
12:40:55 AM      10      2.00      0.00      0.00      0.00      0.00     98.00
12:40:55 AM      11      0.00      0.00      1.00      0.00      0.00     99.00
12:40:55 AM      12      6.00      0.00      1.00      0.00      0.00     93.00
12:40:55 AM      13      4.04      0.00      0.00      0.00      0.00     95.96
12:40:55 AM      14      4.95      0.00      0.99      0.00      0.00     94.06
12:40:55 AM      15      0.00      0.00      0.00      0.00      0.00    100.00

12:40:55 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:56 AM     all      1.63      0.00      0.25      0.00      0.00     98.12
12:40:56 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
12:40:56 AM       1      1.00      0.00      0.00      0.00      0.00     99.00
12:40:56 AM       2      0.99      0.00      0.00      0.00      0.00     99.01
12:40:56 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
12:40:56 AM       4      0.99      0.00      0.99      0.00      0.00     98.02
12:40:56 AM       5      0.00      0.00      1.02      0.00      0.00     98.98
12:40:56 AM       6      3.03      0.00      1.01      0.00      0.00     95.96
12:40:56 AM       7      1.00      0.00      0.00      0.00      0.00     99.00
12:40:56 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
12:40:56 AM       9      1.01      0.00      0.00      0.00      0.00     98.99
12:40:56 AM      10      4.04      0.00      0.00      0.00      0.00     95.96
12:40:56 AM      11      1.00      0.00      0.00      0.00      0.00     99.00
12:40:56 AM      12      6.06      0.00      0.00      0.00      0.00     93.94
12:40:56 AM      13      5.94      0.00      0.00      0.00      0.00     94.06
12:40:56 AM      14      0.99      0.00      0.99      0.00      0.00     98.02
12:40:56 AM      15      0.00      0.00      0.00      0.00      0.00    100.00

12:40:56 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:57 AM     all      1.19      0.00      0.44      0.13      0.00     98.25
12:40:57 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
12:40:57 AM       1      1.00      0.00      1.00      0.00      0.00     98.00
12:40:57 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
12:40:57 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
12:40:57 AM       4      1.00      0.00      1.00      0.00      0.00     98.00
12:40:57 AM       5      0.00      0.00      1.02      0.00      0.00     98.98
